channel,message_id,date,views,text,has_media
AwasMart,8221,2024-07-31 12:57:50+00:00,5993,"☕️☕️☕️☕️☕️☕️☕️☕️☕️☕️☕️☕️
Foldable Electric Kettle – 600ml",True
AwasMart,8220,2024-07-31 12:57:50+00:00,6290,"☕️☕️☕️☕️☕️☕️☕️☕️☕️☕️☕️☕️
Foldable Electric Kettle – 600ml
✔️ተጣጣፊ የኤሌክትሪክ ሶኬት የሚሰራ ቦይለር

🔰Foldable Electric Kettle with its new design completely collapsible for easy storage and travel. 

🔰Foldable and Portable
🔰Easy to store
🔰Fast Boiling
🔰Capacity: 600ml
🔰Power: 600W
🔰Dry Protection
🔰No/off Switch Off
🔰Voltage: 220V
🔰Material: Silicone + Plastic
🔰304 Stainless Steel Heating Plate

       ዋጋ💵፦  💰 1,000 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8219,2024-07-31 07:58:21+00:00,5994,👉Hair dry towel,True
AwasMart,8218,2024-07-31 07:58:21+00:00,5785,👉Hair dry towel,True
AwasMart,8217,2024-07-31 07:58:21+00:00,5968,"❇️ Hair Dry Towel 

🔰Quick Dry Hair Towel Cap 
🔰Super Absorption Turban Hair Dry Cap

       ዋጋ💵፦  💰 250 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8216,2024-07-30 17:59:36+00:00,5888,❇️HAIR DYE BRUSH BOTTLE,True
AwasMart,8215,2024-07-30 17:59:36+00:00,6423,"❇️HAIR DYE BRUSH BOTTLE

✔️Made of quality plastic material
✔️Great tool for hair dyeing use
✔️Easy to mix hair color potion
✔️Suitable for both professional or home DIY use
✔️Attached with a comb, durable and safe to use
✔️Bottle with scale, easy to mix hair color potio

       ዋጋ💵፦  💰 150 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8214,2024-07-30 12:39:04+00:00,6151,"🚌🚌🚌🚌🚌🚌🚗🚗🚗🚗🚗
Car Solar Vortex Aromatherapy",True
AwasMart,8213,2024-07-30 12:39:04+00:00,6057,"❇️ Car Solar Vortex Aromatherapy

🔼በ ፀሀይ ብርሀን የሚሰራ
🔽ለመኪናዎ ጥሩ ጠረን የሚያላብስ
🔼ቻርጅ የማይደረግ 
🔼እየተሽከረከረ አየር በማፅዳት ጥሩ መአዛን የሚሰጥ 
🚙ለመኪናዎ ተጨማሪ ውበትን የሚሰጥ

       ዋጋ💵፦  💰 900 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8212,2024-07-30 06:26:13+00:00,6213,"❇️Only baby 3pcs feeding bottles

ዋጋ፦  💰       125ml=1,100 ብር
                      260ml= 1,300 ብር
                      330ml= 1,400 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",True
AwasMart,8211,2024-07-29 18:28:55+00:00,5959,"❇️Electric Vegetable Chopper
🔰ለሽንኩርት ለስጋ ለዱለት መፍጫ
🔰💯💯 Origional 
🔰ባለ 4 ምላጭ
🔰4 ሌትር

       ዋጋ💵፦  💰 2,000 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",True
AwasMart,8210,2024-07-29 18:28:55+00:00,6353,"❇️Kitchen Expert® Original Brand
🔰ለሽንኩርት ለስጋ ለዱለት መፍጫ
🔰💯💯 Origional 
🔰ባለ 4 ምላጭ
🔰በ ሰከንድ ውስጥ ድቅቅ አድርጎ የሚፈጭ

       ዋጋ💵፦  💰 1,900 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",True
AwasMart,8201,2024-07-29 10:42:18+00:00,6391,"❇️Motivational water bottle with time marker

👉Capacity:- 1litre

         ዋጋ💵፦  💰 550 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",True
AwasMart,8198,2024-07-28 18:43:07+00:00,6327,"❇️9 Pieces Rotate Spices Rack

       ዋጋ💵፦  💰 1,800 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",True
AwasMart,8197,2024-07-28 15:13:24+00:00,5458,‼️Electronic Kitchen Scale 💯,True
AwasMart,8196,2024-07-28 15:13:23+00:00,6010,"🌐 Electronic Kitchen Scale 💯

👉ዲጂታል ሚዛን

🔰ምግቦችን ማዘጋጀት ስንፈልግ
በአንድ ጊዜ እስከ ከ 0.1ግራም እስከ 10ኪሎ ድረስ መመዘን የሚያስችል
🔰ሲመዝኑ የግራሙንም መጠን የሚያሳይ 
🔰ለፈርማሲ መድሀኒቶችን ለመቀመም
በግራም መመዘን ስለምንችል 
🔰ለቢሮ ለኪችን ለኢንዱስትሪ ለላብራቶሪ
🔰የራሱ ባትሪ ያለዉ 

👉 Equipped with a high precision strain gauge sensor system 
👉 LCD Display 
👉Model: SF-400

       ዋጋ💵፦  💰 900 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",True
AwasMart,8195,2024-07-28 05:42:13+00:00,6090,❇️Foot Bath Massager,True
AwasMart,8194,2024-07-28 05:42:13+00:00,6270,"❇️Foot Bath Massager 

✔️ ለእግሮቻችን ተጨማሪ ውበት 
      የሚያላብስ

✔️እግራችን መዳፍ ላይ የሚገኙትን የነርቭ
      ጫፎች በማነቃቃት ጤናማ የደም 
       ዝውውር ስርአት ለመፍጠር የሚረዳ 
✔️ተመራጭ የእግር ማሳጅ ማድረጊያ

        ዋጋ💵፦  💰 4,500 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8189,2024-07-27 17:50:41+00:00,6262,"❇️Only Baby Bottle Warmer

       ዋጋ💵፦  💰 2,800 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8188,2024-07-27 14:45:18+00:00,5477,"🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖
ውድ ደንበኞቻችን ሱቃችን ነገ እሁድ ከ4:30-11:00 ሰዓት ክፍት መሆኑን በአክብሮት እንገልፃለን።

📍አድራሻችን:-
📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8187,2024-07-27 12:33:16+00:00,5889,"❇️3Pcs Fry pan set
     24cm, 26cm and 28cm

➡Aluminum  Forged 4.00mm
➡For All types of Kitchen
➡Double layer Anti adherent
➡For Uniform cooking
➡professional  quality 
➡Ergonomic soft touch handle
➡suitable for Dish washers

         ዋጋ💵፦  💰3,800 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8185,2024-07-27 06:24:04+00:00,6034,"🦥🦥🦥📞📞📞📻📻📻📲📲📲
❇️Lazy Bracket Mobile Holder",True
AwasMart,8182,2024-07-27 06:24:04+00:00,6328,"🦥🦥🦥📞📞📞📻📻📻📲📲📲
❇️Lazy Bracket Mobile Holder

ይህ ሁለገብ የሆነ የስልክ መያዣ በፈለግነው መንገድ መጠቀም እንችላለን
በዋናነት⤵️
🎯ለቢሮ
🎯ለመኝታ ቤት
🎯ለኪችን. ተመራጭ 
The adjustable clamp fits most cell phone

         ዋጋ💵፦  💰500 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8177,2024-07-26 18:23:43+00:00,5799,"❇️Baby bank feeding bottle

       ዋጋ💵፦  💰 1,900 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8171,2024-07-26 13:40:27+00:00,5709,"☄️**5-in-1 Trouser Hanger የሱሪ ማስቀመጫ**

**👉 የሱሪ ማስቀመጫ ሱሪዎ ወይም ልብስዎ ባለበት ንፅህናው እንደተጠበቀ ሳይጨማደድ ለማስቀመጥ ተመራጭ**

👉__Material: Stainless steel
👉Type: Foldable
👉High quality, resistant and durable
👉Easy to use, light and handy
👉2 hook hanger
👉Movable rods make it easier to remove trousers
👉Saves space in the wardrobe
👉Keeps trousers tidy
👉2 Positions: horizontal or vertical position
👉Suitable for bathroom, bedroom, dormitory, ect.
👉Size:24cmx33cmx6cm__

ዋጋ💵፦  💰600 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart         ",True
AwasMart,8170,2024-07-26 05:56:04+00:00,6081,❇️ **Portable Outdoor shower Pump**,True
AwasMart,8169,2024-07-26 05:56:03+00:00,5607,❇️ **Portable Outdoor shower Pump**,True
AwasMart,8159,2024-07-26 05:54:57+00:00,5881,"❇️ **Portable Outdoor shower Pump** 
      `👉🏿👉🏿 Average Quality 👈🏿👈🏿`

**👉በቻርጅ የሚሰራ ተንቀሳቃሽ ሻወር ፓምፕ
📈 1.5ሜትር ይረዝማል
📈 ለሁሉም ቦታ መሆን የሚችል 
📈 ተንቀሳቃሽ ሻውር 
📈 ለአያያዝ ምቹ**

__**💥Portable Outdoor Camping Shower**
⚡️Easy to install and operate
⚡️Compact and Portable
⚡️Perfect Solution__

#Product_Specifications**:**
__⚡️Battery capacity: 2,200mAh
⚡️Output: 5V, 0.5-2A
⚡️Water Flow Speed: 4.5L/min 
⚡️Hose length: 1.5m__

**👉Suitable for Hiking, Pet Cleaning, Car Washing**

❇️Anti slip tape

Size:- 5mm*5m

       ዋጋ💵፦  💰 2,000 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8158,2024-07-25 18:30:01+00:00,5602,❇️Anti slip tape,True
AwasMart,8157,2024-07-25 18:29:06+00:00,5563,❇️Anti slip tape,True
AwasMart,8155,2024-07-25 18:12:26+00:00,5754,"❇️Anti slip tape

Size:- 5mm*5m

       ዋጋ💵፦  💰 500 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8154,2024-07-25 12:03:50+00:00,5756,🎯 Anti-Crack Heel Silicone Socks,True
AwasMart,8153,2024-07-25 12:03:50+00:00,5892,"🎯 Anti-Crack Heel Silicone Socks

🔰Silicone Gel Heel Pad Socks for Pain Relief...and anty crack heel pad .

#HOW_TO_USE
🔰Make your feet easy and dry in warm water.
👉Apply some cream or medicine to your toes.
🔰Wear the Purastep Silicone Gel Heel Socks for a few hours or overnight or as consistent with your requirement.

#Available_Color: #Pink

       ዋጋ💵፦  💰 200 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8148,2024-07-25 06:42:33+00:00,6063,"❇️Philips Easy Speed Iron

👉Easy to use
👉Water tank capacity 220 ml (enables lonver use)
👉Soleplate name:- Non-stick
👉Spray:- Yes

Technical specifications
Cord length 1.9 m
Heating time 30 sec
Power:- 2000watt

       ዋጋ💵፦  💰 3,500 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8142,2024-07-24 18:37:47+00:00,6306,"😴😴😴😴😴😴😴😴😴😴😴😴
Camping sleeping bag

       ዋጋ💵፦  💰 3,600 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8141,2024-07-24 12:51:26+00:00,6227,❇️Wet Basket Vegetable Cutter,True
AwasMart,8140,2024-07-24 12:51:26+00:00,6051,"❇️Wet Basket Vegetable Cutter

         ዋጋ💵፦  💰 800 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",True
AwasMart,8139,2024-07-24 05:57:20+00:00,6247,"📣📣📣📣📣📣📣📣📣📣📣📣
❇️12 holes silicone baking muffin pan

       ዋጋ💵፦  💰 900 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",True
AwasMart,8138,2024-07-23 17:49:59+00:00,6251,"👩‍🦰👩‍🦰👩‍🦰👩‍🦰👩‍🦰👩‍🦰👩‍🦰👩‍🦰👩‍🦰👩‍🦰👩‍🦰👩‍🦰
❇️Hair steamer cap",True
AwasMart,8137,2024-07-23 17:49:59+00:00,5829,"👩👩👩👩👩👩👩👩👩👩👩👩
❇️ Hair Steamer Cap",True
